Posted Date,Skill,Company,Workplace,Company Type,Company Industry,Company Size,Country
2024-08-26 09:21:20.095789,Database,FWD VTC,Hybrid,IT Service and IT Consulting,Software Products and Web Services,51-150,Hong Kong
2024-08-26 09:21:20.095789,QA QC,FWD VTC,Hybrid,IT Service and IT Consulting,Software Products and Web Services,51-150,Hong Kong
2024-08-26 09:21:20.095789,System Engineer,FWD VTC,Hybrid,IT Service and IT Consulting,Software Products and Web Services,51-150,Hong Kong
2024-08-26 09:21:20.095789,Azure,FWD VTC,Hybrid,IT Service and IT Consulting,Software Products and Web Services,51-150,Hong Kong
2024-08-26 09:21:20.095789,IT Support,FWD VTC,Hybrid,IT Service and IT Consulting,Software Products and Web Services,51-150,Hong Kong
2024-08-26 09:21:20.095789,Embedded,Viettel Group,At office,IT Product,Telecommunication,1000+,Vietnam
2024-08-26 09:21:20.095789,ReactJS,Capgemini Vietnam,At office,IT Service and IT Consulting,IT Services and IT Consulting,301-500,France
2024-08-26 09:21:20.095789,Salesforce,Capgemini Vietnam,At office,IT Service and IT Consulting,IT Services and IT Consulting,301-500,France
2024-08-26 09:21:20.095789,UI-UX,ICHIBA,At office,IT Product,Software Products and Web Services,151-300,Vietnam
2024-08-26 09:21:20.095789,Azure,Optimizely,At office,IT Product,IT Services and IT Consulting,151-300,United States
2024-08-26 09:21:20.095789,Java,Wata,Hybrid,IT Outsourcing,Software Development Outsourcing,51-150,Vietnam
2024-08-26 09:21:20.095789,Azure,Renesas Design Vietnam,Hybrid,IT Product,IT Hardware and Computing,1000+,Japan
2024-08-26 09:21:20.095789,NodeJS,Saigon Technology,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Vietnam
2024-08-26 09:21:20.095789,DevOps,Saigon Technology,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Vietnam
2024-08-25 09:21:20.095789,React Native,TecAlliance Vietnam,Hybrid,IT Product,Software Products and Web Services,51-150,Germany
2024-08-26 09:21:20.095789,Azure,Renesas Design Vietnam,Hybrid,IT Product,IT Hardware and Computing,1000+,Japan
2024-08-26 09:21:20.095789,NodeJS,Saigon Technology,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Vietnam
2024-08-26 09:21:20.095789,DevOps,Saigon Technology,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Vietnam
2024-08-25 09:21:20.095789,React Native,TecAlliance Vietnam,Hybrid,IT Product,Software Products and Web Services,51-150,Germany
2024-08-25 09:21:20.095789,PHP,Saritasa,At office,IT Outsourcing,Software Development Outsourcing,51-150,United States
2024-08-24 09:21:20.095789,Python,ABBANK,At office,Non-IT,Banking,1000+,Vietnam
2024-08-24 09:21:20.095789,UI-UX,ABBANK,At office,Non-IT,Banking,1000+,Vietnam
2024-08-24 09:21:20.095789,Solution Architect,ABBANK,At office,Non-IT,Banking,1000+,Vietnam
2024-08-24 09:21:20.095789,Tester,Visily,Hybrid,IT Product,Software Products and Web Services,1-50,Vietnam
2024-08-24 09:21:20.095789,Product Manager,Visily,Hybrid,IT Product,Software Products and Web Services,1-50,Vietnam
2024-08-24 09:21:20.095789,Games,Aviron,At office,IT Product,Software Products and Web Services,51-150,Canada
2024-08-24 09:21:20.095789,Java,GEM Corporation,At office,IT Outsourcing,IT Services and IT Consulting,151-300,Vietnam
2024-08-24 09:21:20.095789,Business Analyst,MB Bank,At office,IT Product,N/A,1000+,Vietnam
2024-08-24 09:21:20.095789,Business Analyst,MB Bank,At office,IT Product,N/A,1000+,Vietnam
2024-08-24 09:21:20.095789,JavaScript,Daoukiwoom Innovation,At office,IT Service and IT Consulting,IT Services and IT Consulting,51-150,South Korea
2024-08-24 09:21:20.095789,NodeJS,Floware,At office,IT Product,Software Products and Web Services,51-150,United States
2024-08-24 09:21:20.095789,Java,SHINHAN DS,At office,IT Outsourcing,Banking,51-150,South Korea
2024-08-24 09:21:20.095789,Manager,SHINHAN DS,At office,IT Outsourcing,Banking,51-150,South Korea
2024-08-24 09:21:20.095789,C++,what3words,At office,IT Product,Software Products and Web Services,151-300,United Kingdom
2024-08-24 09:21:20.095789,Tester,Endava Việt Nam,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,1000+,United Kingdom
2024-08-24 09:21:20.095789,.NET,Endava Việt Nam,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,1000+,United Kingdom
2024-08-24 09:21:20.095789,Embedded C,Bosch Global Software Technologies Company Limited,At office,IT Product,IT Services and IT Consulting,1000+,Germany
2024-08-24 09:21:20.095789,Manager,NEC Vietnam,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Japan
2024-08-24 09:21:20.095789,Bridge Engineer,NEC Vietnam,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Japan
2024-08-24 09:21:20.095789,ReactJS,NEC Vietnam,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Japan
2024-08-24 09:21:20.095789,Database,Deliveree On-Demand Logistics,At office,IT Product,"Transportation, Logistics and Warehouse",51-150,Singapore
2024-08-24 09:21:20.095789,Project Manager,NEC Vietnam,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Japan
2024-08-24 09:21:20.095789,Tester,Seven System Vietnam,At office,IT Product,IT Services and IT Consulting,301-500,Vietnam
2024-08-24 09:21:20.095789,C#,WebMD Health Services,At office,IT Product,Healthcare,301-500,United States
2024-08-24 09:21:20.095789,Java,Goline Corporation,At office,IT Product,N/A,51-150,Vietnam
2024-08-24 09:21:20.095789,Python,TotallyAwesome,Hybrid,IT Product,"Media, Advertising and Entertainment",51-150,Singapore
2024-08-24 09:21:20.095789,.NET,Koidra Tech,At office,IT Product,Environment,1-50,United States
2024-08-24 09:21:20.095789,Product Manager,Nimble,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,51-150,Thailand
2024-08-24 09:21:20.095789,Automation Test,NFQ Asia,Hybrid,IT Outsourcing,Software Development Outsourcing,301-500,Germany
2024-08-24 09:21:20.095789,Java,Trinity Technology,At office,IT Product,Software Products and Web Services,1-50,Vietnam
2024-08-24 09:21:20.095789,QA QC,"Global Vertical Innovations, LLC",Hybrid,IT Outsourcing,Software Development Outsourcing,1-50,Vietnam
2024-08-24 09:21:20.095789,Ruby,RAKSUL Vietnam,At office,IT Product,Software Products and Web Services,51-150,Japan
2024-08-24 09:21:20.095789,Business Analyst,Vietnam International Bank (VIB),At office,IT Product,Banking,1000+,Vietnam
2024-08-24 09:21:20.095789,DevOps,MB Bank,At office,IT Product,N/A,1000+,Vietnam
2024-08-24 09:21:20.095789,Java,MB Bank,At office,IT Product,N/A,1000+,Vietnam
2024-08-23 09:21:20.095789,Python,KBTG Vietnam,Hybrid,IT Product,Software Products and Web Services,151-300,Thailand
2024-08-23 09:21:20.095789,PHP,NFQ Asia,Hybrid,IT Outsourcing,Software Development Outsourcing,301-500,Germany
2024-08-23 09:21:20.095789,QA QC,Rakus Vietnam Company,At office,IT Product,Software Products and Web Services,51-150,Japan
2024-08-23 09:21:20.095789,Java,PVcomBank,At office,IT Product,Financial Services,301-500,Vietnam
2024-08-23 09:21:20.095789,UI-UX,FireGroup,At office,IT Product,E-commerce,151-300,Vietnam
2024-08-23 09:21:20.095789,Java,RAKSUL Vietnam,Hybrid,IT Product,Software Products and Web Services,51-150,Japan
2024-08-23 09:21:20.095789,Tester,Precio Fishbone Vietnam,At office,IT Product,Software Products and Web Services,51-150,Sweden
2024-08-23 09:21:20.095789,DevOps,"NEYU Ltd.,",At office,IT Product,Software Products and Web Services,51-150,Vietnam
2024-08-23 09:21:20.095789,UI-UX,Futurify,At office,IT Outsourcing,Software Development Outsourcing,1-50,Canada
2024-08-23 09:21:20.095789,System Admin,Dai-ichi Life Việt Nam,At office,Non-IT,Financial Services,1000+,Japan
2024-08-23 09:21:20.095789,Java,"TPIsoftware Co., Ltd",At office,IT Product,Software Products and Web Services,1-50,Taiwan
2024-08-23 09:21:20.095789,C++,Endava Việt Nam,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,1000+,United Kingdom
2024-08-23 09:21:20.095789,Tester,OPSWAT Software Vietnam,At office,IT Product,Cyber Security,151-300,United States
2024-08-23 09:21:20.095789,Python,SCS Solutions,At office,IT Product,Software Products and Web Services,1-50,United States
2024-08-23 09:21:20.095789,DevOps,Hybrid Technologies,At office,IT Outsourcing,Software Development Outsourcing,501-1000,Japan
2024-08-23 09:21:20.095789,Tester,Dory Company Limited,At office,IT Product,Education and Training,1-50,United States
2024-08-23 09:21:20.095789,.NET,Dory Company Limited,At office,IT Product,Education and Training,1-50,United States
2024-08-23 09:21:20.095789,PHP,LIFULL Tech Vietnam,Hybrid,IT Product,Software Products and Web Services,51-150,Japan
2024-08-23 09:21:20.095789,Flutter,VIET A TECHNOLOGIES JSC,At office,IT Product,IT Services and IT Consulting,1-50,Vietnam
2024-08-23 09:21:20.095789,PHP,B'CLASS,At office,IT Outsourcing,Software Development Outsourcing,1-50,Vietnam
2024-08-23 09:21:20.095789,Java,B'CLASS,At office,IT Outsourcing,Software Development Outsourcing,1-50,Vietnam
2024-08-23 09:21:20.095789,.NET,Enlab Software,At office,IT Service and IT Consulting,IT Services and IT Consulting,51-150,Vietnam
2024-08-23 09:21:20.095789,Manager,"MONEY FORWARD VIETNAM CO.,LTD",Hybrid,IT Product,Financial Services,301-500,Japan
2024-08-22 09:21:20.095789,PHP,ZIGExN VeNtura,Hybrid,IT Product,N/A,51-150,Japan
2024-08-22 09:21:20.095789,Golang,Sota Tek,Hybrid,IT Outsourcing,Software Development Outsourcing,1000+,Vietnam
2024-08-22 09:21:20.095789,Software Architect,Zen8Labs,At office,IT Service and IT Consulting,IT Services and IT Consulting,1-50,Vietnam
2024-08-22 09:21:20.095789,Software Architect,Forix,At office,IT Service and IT Consulting,IT Services and IT Consulting,1-50,Vietnam
2024-08-22 09:21:20.095789,JavaScript,VietinBank,At office,IT Outsourcing,Software Development Outsourcing,51-150,United States
2024-08-22 09:21:20.095789,Cloud,VietinBank,At office,IT Product,Banking,1000+,Vietnam
2024-08-22 09:21:20.095789,Database,Tyme,Hybrid,IT Product,Banking,301-500,Singapore
2024-08-22 09:21:20.095789,DevOps,Tyme,Hybrid,IT Product,Banking,301-500,Singapore
2024-08-22 09:21:20.095789,Java,Viettel Software Services (A Member of Viettel Group),At office,IT Service and IT Consulting,IT Services and IT Consulting,1000+,Vietnam
2024-08-22 09:21:20.095789,Business Analyst,Lac Viet Computing Corporation,At office,IT Product,Software Products and Web Services,301-500,Vietnam
2024-08-22 09:21:20.095789,Linux,5GenCare Việt Nam,At office,IT Product,IT Services and IT Consulting,1-50,Hong Kong
2024-08-22 09:21:20.095789,AWS,ekino Vietnam,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,151-300,France
2024-08-22 09:21:20.095789,Java,Ant International,At office,IT Product,E-commerce,1-50,Singapore
2024-08-22 09:21:20.095789,Java,Ant International,At office,IT Product,E-commerce,1-50,Singapore
2024-08-22 09:21:20.095789,Java,Panasonic Vietnam Group – Panasonic R&D Center Vietnam (PRDCV),At office,IT Product,IT Hardware and Computing,51-150,Japan
2024-08-22 09:21:20.095789,PQA,MB Bank,At office,IT Product,N/A,1000+,Vietnam
2024-08-22 09:21:20.095789,C#,Thoughtworks Vietnam,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,1000+,United States
2024-08-22 09:21:20.095789,C#,Thoughtworks Vietnam,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,1000+,United States
2024-08-22 09:21:20.095789,Golang,VNEXT SOFTWARE,At office,IT Outsourcing,Software Development Outsourcing,301-500,Japan
2024-08-21 09:21:20.095789,Java,YOONG,Hybrid,IT Outsourcing,IT Services and IT Consulting,51-150,Vietnam
2024-08-21 09:21:20.095789,Golang,YOONG,Hybrid,IT Outsourcing,IT Services and IT Consulting,51-150,Vietnam
2024-08-21 09:21:20.095789,Business Analyst,Viettel Software Services (A Member of Viettel Group),At office,IT Service and IT Consulting,IT Services and IT Consulting,1000+,Vietnam
2024-08-21 09:21:20.095789,C#,Thoughtworks Vietnam,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,1000+,United States
2024-08-21 09:21:20.095789,JavaScript,OnePay,At office,IT Product,Financial Services,51-150,Vietnam
2024-08-21 09:21:20.095789,Automation Test,OnePay,At office,IT Product,Financial Services,51-150,Vietnam
2024-08-21 09:21:20.095789,.NET,Topicus Vietnam,Hybrid,IT Product,Software Products and Web Services,51-150,Netherlands
2024-08-21 09:21:20.095789,Android,Bosch Global Software Technologies Company Limited,At office,IT Product,IT Services and IT Consulting,1000+,Germany
2024-08-21 09:21:20.095789,C++,Bosch Global Software Technologies Company Limited,At office,IT Product,IT Services and IT Consulting,1000+,Germany
2024-08-21 09:21:20.095789,Embedded C,Bosch Global Software Technologies Company Limited,At office,IT Product,IT Services and IT Consulting,1000+,Germany
2024-08-21 09:21:20.095789,Product Manager,Hasaki,Hybrid,Non-IT,Retail and Wholesale,1000+,Vietnam
2024-08-21 09:21:20.095789,DevOps,HRS Group,Hybrid,IT Product,Software Products and Web Services,51-150,Germany
2024-08-21 09:21:20.095789,QA QC,DNSE,At office,IT Product,Financial Services,151-300,Vietnam
2024-08-21 09:21:20.095789,Business Analyst,ELCA,Hybrid,IT Service and IT Consulting,N/A,301-500,Switzerland
2024-08-21 09:21:20.095789,Security,ABBANK,At office,Non-IT,Banking,1000+,Vietnam
2024-08-21 09:21:20.095789,Business Analyst,ABBANK,At office,Non-IT,Banking,1000+,Vietnam
2024-08-21 09:21:20.095789,ReactJS,BioTuring,At office,IT Product,Pharmaceuticals,51-150,United States
2024-08-21 09:21:20.095789,Data Analyst,GEM Corporation,At office,IT Outsourcing,IT Services and IT Consulting,151-300,Vietnam
2024-08-21 09:21:20.095789,Java,ATA-IT Limited,At office,IT Service and IT Consulting,N/A,151-300,Thailand
2024-08-21 09:21:20.095789,Python,Home Credit Vietnam,At office,IT Product,Financial Services,1000+,Czechia
2024-08-21 09:21:20.095789,Java,Topicus Vietnam,Hybrid,IT Product,Software Products and Web Services,51-150,Netherlands
2024-08-21 09:21:20.095789,iOS,Saigon Technology,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Vietnam
2024-08-21 09:21:20.095789,Python,RECURVE,At office,IT Product,Software Development Outsourcing,1-50,Vietnam
2024-08-21 09:21:20.095789,Java,"Esoft Vietnam., Ltd",At office,IT Service and IT Consulting,IT Services and IT Consulting,501-1000,Vietnam
2024-08-21 09:21:20.095789,UI-UX,Công ty Cổ phần Chứng khoán KIS Việt Nam,At office,IT Product,Financial Services,151-300,Vietnam
2024-08-21 09:21:20.095789,React Native,Buymed,At office,IT Product,Healthcare,501-1000,Vietnam
2024-08-21 09:21:20.095789,Automation Test,RECURVE,Hybrid,IT Product,Software Development Outsourcing,1-50,Vietnam
2024-08-21 09:21:20.095789,Python,Aimesoft,At office,IT Product,"AI, Blockchain and Deep Tech Services",51-150,Vietnam
2024-08-20 09:21:20.095789,Java,Nitori Digital Base Vietnam,At office,IT Product,Software Products and Web Services,1-50,Japan
2024-08-20 09:21:20.095789,SQL,Live Payments,At office,IT Product,Software Products and Web Services,51-150,Australia
2024-08-20 09:21:20.095789,NodeJS,Offspring Digital Viet Nam,At office,IT Outsourcing,Software Products and Web Services,1-50,Australia
2024-08-20 09:21:20.095789,UI-UX,Samsung Electronics HCMC CE Complex,At office,IT Product,IT Hardware and Computing,1000+,South Korea
2024-08-20 09:21:20.095789,Product Owner,Onpoint,At office,IT Product,E-commerce,301-500,Vietnam
2024-08-20 09:21:20.095789,SQL,NFQ Asia,Hybrid,IT Outsourcing,Software Development Outsourcing,301-500,Germany
2024-08-20 09:21:20.095789,.NET,Netcompany,At office,IT Service and IT Consulting,IT Services and IT Consulting,1000+,Denmark
2024-08-20 09:21:20.095789,Business Analyst,Viettel Group,At office,IT Product,Telecommunication,1000+,Vietnam
2024-08-18 09:21:20.095789,React Native,ABC Software Solution Ltd.,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,1-50,Vietnam
2024-08-18 09:21:20.095789,React Native,ABC Software Solution Ltd.,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,1-50,Vietnam
2024-08-17 09:21:20.095789,PHP,ERA Realty Network,At office,IT Product,"Real Estate, Property and Construction",51-150,Singapore
2024-08-17 09:21:20.095789,Java,Vietbank,At office,IT Outsourcing,Banking,51-150,Vietnam
2024-08-17 09:21:20.095789,Java,The Rep. Office of STYL Solutions Pte. Ltd. In HCMC,At office,IT Service and IT Consulting,Software Products and Web Services,51-150,Singapore
2024-08-17 09:21:20.095789,JavaScript,SMG Swiss Marketplace Group,Remote,IT Product,Software Products and Web Services,51-150,Switzerland
2024-08-17 09:21:20.095789,Project Manager,Bosch Global Software Technologies Company Limited,At office,IT Product,IT Services and IT Consulting,1000+,Germany
2024-08-17 09:21:20.095789,Python,Epsilo,At office,IT Service and IT Consulting,IT Services and IT Consulting,51-150,Singapore
2024-08-17 09:21:20.095789,C#,Collaboration Betters The World - B.O.T,Hybrid,IT Product,IT Services and IT Consulting,1000+,Belgium
2024-08-17 09:21:20.095789,Tester,BIM Group,At office,IT Product,"Real Estate, Property and Construction",1000+,Vietnam
2024-08-17 09:21:20.095789,VueJS,Saigon Technology,Hybrid,IT Service and IT Consulting,IT Services and IT Consulting,151-300,Vietnam
2024-08-17 09:21:20.095789,Java,LINE Vietnam,Hybrid,IT Product,Telecommunication,151-300,South Korea
2024-08-17 09:21:20.095789,Python,Futurify,At office,IT Outsourcing,Software Development Outsourcing,1-50,Canada
