Posted Date,Main Skill 1,Main Skill 2,Main Skill 3,Company,Workplace,Address,Company Type,Company Industry,Company Size,Country,Working Days,Overtime Policy
2024-08-02 09:21:20.095789,Java,Spring,NULL,"NEXTOP CO.,LTD",At office,Ha Noi,IT Product,Software Development Outsourcing,51-150,Japan,Monday - Friday,Extra salary for OT
2024-08-02 09:21:20.095789,Java,Python,Scala,Viettel Group,At office,Ha Noi,IT Product,Telecommunication,1000+,Vietnam,Monday - Friday,
2024-08-02 09:21:20.095789,ReactJS,Angular,VueJS,Viettel Group,At office,Ha Noi,IT Product,Telecommunication,1000+,Vietnam,Monday - Friday,
2024-08-02 09:21:20.095789,QA QC,English,Tester,Cybozu Vietnam,Hybrid,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,Japan,Monday - Friday,No OT
2024-08-02 09:21:20.095789,Java,JavaScript,AWS,Katalon,At office,Ho Chi Minh,IT Product,Software Products and Web Services,301-500,United States,Monday - Friday,No OT
2024-08-02 09:21:20.095789,.NET,C#,Team Leader,"Niteco Vietnam Co., Ltd",At office,Ho Chi Minh - Ha Noi,IT Service and IT Consulting,IT Services and IT Consulting,301-500,Sweden,Monday - Friday,
2024-08-02 09:21:20.095789,.NET,C#,Games,Ezlab,At office,Ha Noi,IT Product,IT Services and IT Consulting,1-50,Vietnam,Monday - Friday,No OT
2024-08-02 09:21:20.095789,QA QC,Tester,Automation Test,Cloud Technology,Hybrid,Ho Chi Minh,IT Outsourcing,IT Services and IT Consulting,1-50,Vietnam,Monday - Friday,No OT
2024-08-02 09:21:20.095789,ReactJS,HTML5,JavaScript,BlueBottle Digital Việt Nam,At office,Ha Noi,IT Product,IT Services and IT Consulting,51-150,Vietnam,Monday - Friday,No OT
2024-08-01 09:21:20.095789,NodeJS,Database,JavaScript,Unity Sport JSC,At office,Ho Chi Minh,IT Product,Sports and Fitness,1-50,Vietnam,Monday - Friday,Extra salary for OT
2024-08-01 09:21:20.095789,Business Analyst,Database,NULL,Bluebik Vietnam,At office,Ha Noi,IT Outsourcing,IT Services and IT Consulting,1-50,Vietnam,Monday - Friday,Extra days off for OT
2024-08-01 09:21:20.095789,Business Analyst,Project Manager,NULL,Hasaki,At office,Ho Chi Minh,Non-IT,Retail and Wholesale,1000+,Vietnam,Monday - Friday,No OT
2024-08-01 09:21:20.095789,JavaScript,HTML5,TypeScript,LOVEPOP VIỆT NAM,Hybrid,Ho Chi Minh - Da Nang,IT Product,Consumer Goods,301-500,United States,Monday - Friday,No OT
2024-08-01 09:21:20.095789,C++,Database,C#,VCTECK,Remote,Ho Chi Minh - Ha Noi,IT Product,Software Products and Web Services,1-50,Vietnam,Monday - Friday,No OT
2024-08-01 09:21:20.095789,UI-UX,English,Product Designer,HIPTECH Solution,At office,Ho Chi Minh,IT Product,IT Hardware and Computing,51-150,Vietnam,Monday - Friday,No OT
2024-08-01 09:21:20.095789,Automation Test,QA QC,Tester,Công ty Cổ phần Chứng khoán An Bình,At office,Ha Noi,IT Product,Financial Services,151-300,Vietnam,Monday - Friday,No OT
2024-08-01 09:21:20.095789,Java,Oracle,Spring,Công ty Cổ phần Chứng khoán An Bình,At office,Ha Noi,IT Product,Financial Services,151-300,Vietnam,Monday - Friday,No OT
2024-08-01 09:21:20.095789,Business Analyst,Project Manager,Product Owner,Liberty Technology,At office,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,Vietnam,Monday - Friday,No OT
2024-08-01 09:21:20.095789,QA QC,Tester,NULL,Kingfoodmart,At office,Ho Chi Minh,IT Product,Retail and Wholesale,1000+,Vietnam,Monday - Friday,No OT
2024-08-01 09:21:20.095789,NodeJS,MySQL,MongoDB,Kingfoodmart,At office,Ho Chi Minh,IT Product,Retail and Wholesale,1000+,Vietnam,Monday - Friday,No OT
2024-08-01 09:21:20.095789,UI-UX,Designer,NULL,TNHH TMDV Công Nghệ Ju You,At office,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,1-50,Vietnam,Monday - Friday,No OT
2024-08-01 09:21:20.095789,Java,Spring,Team Leader,TNHH TMDV Công Nghệ Ju You,At office,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,1-50,Vietnam,Monday - Friday,No OT
2024-08-01 09:21:20.095789,ReactJS,JavaScript,VueJS,TNHH TMDV Công Nghệ Ju You,At office,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,1-50,Vietnam,Monday - Friday,No OT
2024-08-01 09:21:20.095789,Business Analyst,Agile,NULL,HSC,At office,Ho Chi Minh,IT Product,Financial Services,501-1000,Vietnam,Monday - Friday,No OT
2024-08-01 09:21:20.095789,Python,Computer Vision,Database,Simple Tech Investment,At office,Ho Chi Minh,IT Product,Financial Services,301-500,Vietnam,Monday - Friday,No OT
2024-08-01 09:21:20.095789,.NET,SQL,C#,YOONG,Hybrid,Ho Chi Minh,IT Outsourcing,IT Services and IT Consulting,51-150,Vietnam,Monday - Friday,Extra salary for OT
2024-08-01 09:21:20.095789,Java,OOP,Software Architect,YOONG,Hybrid,Ho Chi Minh,IT Outsourcing,IT Services and IT Consulting,51-150,Vietnam,Monday - Friday,Extra salary for OT
2024-08-01 09:21:20.095789,Tester,QA QC,Automation Test,Red Star Technology,At office,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,Vietnam,Monday - Friday,No OT
2024-08-01 09:21:20.095789,PHP,Python,NodeJS,Red Star Technology,At office,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,Vietnam,Monday - Friday,No OT
2024-08-01 09:21:20.095789,UI-UX,Designer,NULL,Designer Journeys,Hybrid,Ho Chi Minh,IT Product,Software Products and Web Services,1-50,Vietnam,Monday - Friday,Extra salary for OT
2024-08-01 09:21:20.095789,HTML5,Java,NULL,SHINHAN DS,At office,Ho Chi Minh,IT Outsourcing,Banking,51-150,South Korea,Monday - Friday,Extra salary for OT
2024-08-01 09:21:20.095789,NodeJS,ReactJS,Angular,Surbana Technologies Pte. Ltd.,Hybrid,Ho Chi Minh,IT Product,IT Services and IT Consulting,51-150,Singapore,Monday - Friday,No OT
2024-08-01 09:21:20.095789,JavaScript,CSS,ReactJS,VNG Corporation,At office,Ho Chi Minh,IT Product,Software Products and Web Services,1000+,Vietnam,Monday - Friday,No OT
2024-07-31 09:21:20.095789,Manager,QA QC,Team Leader,FireGroup,At office,Ho Chi Minh,IT Product,E-commerce,151-300,Vietnam,Monday - Friday,No OT
2024-07-31 09:21:20.095789,Swift,NodeJS,ReactJS,Tinai,At office,Ho Chi Minh - Ha Noi,IT Product,"AI, Blockchain and Deep Tech Services",1-50,Singapore,Monday - Saturday,No OT
2024-07-31 09:21:20.095789,ReactJS,JavaScript,NodeJS,BIWOCO,At office,Others - Ho Chi Minh,IT Product,Software Products and Web Services,1-50,Vietnam,Monday - Friday,No OT
2024-07-31 09:21:20.095789,Automation Test,QA QC,Tester,BIWOCO,At office,Others - Ho Chi Minh,IT Product,Software Products and Web Services,1-50,Vietnam,Monday - Friday,No OT
2024-07-31 09:21:20.095789,Java,SQL,Spring,Global Fashion Group,Hybrid,Ho Chi Minh,IT Product,Apparel and Fashion,1000+,United Kingdom,Monday - Friday,No OT
2024-07-31 09:21:20.095789,Designer,UI-UX,NULL,Nam Phuong Digital Technology,At office,Ho Chi Minh,IT Product,Software Products and Web Services,1-50,Vietnam,Monday - Friday,No OT
2024-07-31 09:21:20.095789,Java,Spring,Cloud,HCL Vietnam Company Limited,Hybrid,Ha Noi - Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,501-1000,India,Monday - Friday,No OT
2024-07-31 09:21:20.095789,NodeJS,MySQL,JavaScript,Chudu24,At office,Ho Chi Minh,IT Product,E-commerce,151-300,Vietnam,Monday - Friday,No OT
2024-07-31 09:21:20.095789,NodeJS,MySQL,JavaScript,Chudu24,At office,Ho Chi Minh,IT Product,E-commerce,151-300,Vietnam,Monday - Friday,No OT
2024-07-31 09:21:20.095789,JavaScript,React Native,ReactJS,Bluebik Vietnam,At office,Ha Noi,IT Outsourcing,IT Services and IT Consulting,1-50,Vietnam,Monday - Friday,Extra days off for OT
2024-07-31 09:21:20.095789,Java,NodeJS,Spring,Bluebik Vietnam,At office,Ha Noi,IT Outsourcing,IT Services and IT Consulting,1-50,Vietnam,Monday - Friday,Extra days off for OT
2024-07-31 09:21:20.095789,Tester,QA QC,Linux,CUBABLE,Remote,Ho Chi Minh,IT Product,Software Products and Web Services,1-50,Vietnam,Monday - Friday,No OT
2024-07-31 09:21:20.095789,QA QC,English,Linux,Motorola Solutions,At office,Ho Chi Minh,IT Product,IT Services and IT Consulting,1000+,United States,Monday - Friday,Extra salary for OT
2024-07-31 09:21:20.095789,Java,Spring,NULL,Kien Long Bank,At office,Ho Chi Minh - Ha Noi,Non-IT,Banking,1000+,Vietnam,Monday - Friday,
2024-07-31 09:21:20.095789,TypeScript,NodeJS,ReactJS,Topicus Vietnam,Hybrid,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,Netherlands,Monday - Friday,No OT
2024-07-31 09:21:20.095789,.NET,ASP.NET,C#,Chailease,At office,Ho Chi Minh,Non-IT,Financial Services,501-1000,Taiwan,Monday - Friday,Extra salary for OT
2024-07-31 09:21:20.095789,Solution Architect,DevOps,Cloud,SmartOSC,At office,Ha Noi - Ho Chi Minh,IT Outsourcing,IT Services and IT Consulting,1000+,Vietnam,Monday - Friday,Extra salary for OT
2024-07-31 09:21:20.095789,PHP,Laravel,VueJS,Yet Company,Remote,Ho Chi Minh,IT Product,IT Services and IT Consulting,51-150,Japan,Monday - Friday,Extra salary for OT
2024-07-31 09:21:20.095789,Android,iOS,React Native,M_Service (MoMo),At office,Ho Chi Minh - Ha Noi,IT Product,Financial Services,1000+,Vietnam,Monday - Friday,Extra days off for OT
2024-07-31 09:21:20.095789,QA QC,English,Tester,Cigro Inc.,At office,Ho Chi Minh,IT Product,Software Products and Web Services,1-50,South Korea,Monday - Friday,No OT
2024-07-30 09:21:20.095789,VueJS,Team Leader,ReactJS,Ahasoft,At office,Ho Chi Minh,IT Product,Software Products and Web Services,1-50,South Korea,Monday - Friday,No OT
2024-07-30 09:21:20.095789,ASP.NET,SQL,JQuery,Live Payments,At office,Ho Chi Minh,IT Product,Software Products and Web Services,51-150,Australia,Monday - Friday,No OT
2024-07-30 09:21:20.095789,ReactJS,NodeJS,AWS,"Porters Asia Vietnam Co., Ltd.",At office,Ho Chi Minh,IT Product,IT Services and IT Consulting,1-50,Japan,Monday - Friday,No OT
2024-07-30 09:21:20.095789,Java,SQL,AWS,"Porters Asia Vietnam Co., Ltd.",At office,Ho Chi Minh,IT Product,IT Services and IT Consulting,1-50,Japan,Monday - Friday,No OT
2024-07-30 09:21:20.095789,Data Analyst,Database,English,Template.net,At office,Ho Chi Minh,IT Product,Creative and Design,51-150,Singapore,Monday - Friday,No OT
2024-07-30 09:21:20.095789,VueJS,JavaScript,ReactJS,SMART TECH,At office,Da Nang,Non-IT,IT Services and IT Consulting,151-300,Vietnam,Monday - Friday,No OT
2024-07-30 09:21:20.095789,QA QC,Tester,NULL,SMART TECH,At office,Da Nang,Non-IT,IT Services and IT Consulting,151-300,Vietnam,Monday - Friday,No OT
2024-07-30 09:21:20.095789,C language,C++,Objective C,Thinkware Vietnam,At office,Ho Chi Minh,IT Product,Software Products and Web Services,1-50,South Korea,Monday - Friday,No OT
2024-07-30 09:21:20.095789,C language,C++,Objective C,Thinkware Vietnam,At office,Ho Chi Minh,IT Product,Software Products and Web Services,1-50,South Korea,Monday - Friday,No OT
2024-07-30 09:21:20.095789,React Native,iOS,Flutter,CÔNG TY CỔ PHẦN TRUYỀN THÔNG DU LỊCH VIỆT,At office,Ho Chi Minh,IT Product,Tourism & Hospitality Services,51-150,Vietnam,Monday - Saturday,No OT
2024-07-30 09:21:20.095789,Java,Team Leader,ReactJS,Công Ty Công Nghệ AFFINA,At office,Ho Chi Minh,IT Product,Financial Services,1-50,Vietnam,Monday - Friday,No OT
2024-07-30 09:21:20.095789,PHP,ReactJS,Laravel,VNJ,At office,Ho Chi Minh,IT Outsourcing,IT Services and IT Consulting,1-50,Vietnam,Monday - Friday,No OT
2024-07-30 09:21:20.095789,Business Analyst,Product Manager,NULL,CÔNG TY TNHH LOTTE INNOVATE VIỆT NAM,At office,Ho Chi Minh,IT Product,IT Services and IT Consulting,151-300,South Korea,Monday - Friday,
2024-07-30 09:21:20.095789,Java,NodeJS,ReactJS,Cloud Technology,Hybrid,Ho Chi Minh,IT Outsourcing,IT Services and IT Consulting,1-50,Vietnam,Monday - Friday,No OT
2024-07-30 09:21:20.095789,ReactJS,VueJS,NULL,Blue Belt Technology,At office,Ha Noi,IT Product,IT Services and IT Consulting,51-150,Japan,Monday - Friday,Extra salary for OT
2024-07-30 09:21:20.095789,UI-UX,Computer Vision,NULL,Timo,At office,Ho Chi Minh,IT Product,Financial Services,301-500,Vietnam,Monday - Friday,No OT
2024-07-30 09:21:20.095789,.NET,SQL,C#,"DIGITICKET CO., LTD",At office,Ha Noi,IT Product,Tourism & Hospitality Services,1-50,Vietnam,Monday - Friday,No OT
2024-07-30 09:21:20.095789,NodeJS,English,ReactJS,CodeLink,Hybrid,Ho Chi Minh - Da Nang - Ha Noi,IT Outsourcing,IT Services and IT Consulting,51-150,Vietnam,Monday - Friday,No OT
2024-07-30 09:21:20.095789,ReactJS,TypeScript,NULL,HCL Vietnam Company Limited,Hybrid,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,501-1000,India,Monday - Friday,No OT
2024-07-30 09:21:20.095789,Team Leader,NodeJS,ReactJS,CodeLink,Hybrid,Ho Chi Minh - Ha Noi - Da Nang,IT Outsourcing,IT Services and IT Consulting,51-150,Vietnam,Monday - Friday,No OT
2024-07-30 09:21:20.095789,NodeJS,English,ReactJS,Restaff – House Of Norway,Hybrid,Ho Chi Minh,IT Product,Software Products and Web Services,151-300,Norway,Monday - Friday,No OT
2024-07-29 09:21:20.095789,UI-UX,Designer,ERP,SMATYX,Hybrid,Ho Chi Minh,IT Product,IT Services and IT Consulting,1-50,Vietnam,Monday - Friday,No OT
2024-07-29 09:21:20.095789,iOS,Android,Flutter,Digital Innovation,At office,Ha Noi,IT Product,Software Products and Web Services,1-50,Vietnam,Monday - Friday,No OT
2024-07-29 09:21:20.095789,Java,Database,Spring,Digital Innovation,At office,Ha Noi,IT Product,Software Products and Web Services,1-50,Vietnam,Monday - Friday,No OT
2024-07-29 09:21:20.095789,DevOps,Python,English,HelaLabs Vietnam,At office,Ho Chi Minh,IT Product,"AI, Blockchain and Deep Tech Services",51-150,Singapore,Monday - Friday,No OT
2024-07-29 09:21:20.095789,Business Analyst,ERP,Product Owner,CUBABLE,At office,Ho Chi Minh,IT Product,Software Products and Web Services,1-50,Vietnam,Monday - Friday,No OT
2024-07-29 09:21:20.095789,JavaScript,TypeScript,ReactJS,CÔNG TY TNHH CÔNG NGHỆ BROTECH,At office,Ho Chi Minh,IT Product,IT Services and IT Consulting,1-50,Vietnam,Monday - Friday,No OT
2024-07-29 09:21:20.095789,PHP,JavaScript,Laravel,CÔNG TY TNHH CÔNG NGHỆ BROTECH,At office,Ho Chi Minh,IT Product,IT Services and IT Consulting,1-50,Vietnam,Monday - Friday,No OT
2024-07-29 09:21:20.095789,Unity,C#,Games,SE7EN GAME STUDIO,At office,Ha Noi,IT Product,Game,1-50,Vietnam,Monday - Friday,No OT
2024-07-28 09:21:20.095789,NodeJS,SQL,AWS,TechVSI,At office,Ho Chi Minh,IT Outsourcing,Software Development Outsourcing,1-50,Vietnam,Monday - Friday,No OT
2024-07-28 09:21:20.095789,Bridge Engineer,Japanese,Java,Công ty Cổ phần DIPRO TECH,At office,Da Nang,IT Service and IT Consulting,IT Services and IT Consulting,51-150,Vietnam,Monday - Friday,No OT
2024-07-27 09:21:20.095789,Blockchain,JavaScript,NodeJS,Itify,At office,Da Nang,IT Product,Software Products and Web Services,1-50,Vietnam,Monday - Saturday,No OT
2024-07-27 09:21:20.095789,Java,SQL,Spring,VAR META,At office,Ha Noi - Da Nang,IT Outsourcing,Software Development Outsourcing,1-50,Vietnam,Monday - Friday,No OT
2024-07-27 09:21:20.095789,DevOps,AWS,Azure,VAR META,At office,Ha Noi - Da Nang,IT Outsourcing,Software Development Outsourcing,1-50,Vietnam,Monday - Friday,No OT
2024-07-27 09:21:20.095789,Java,MySQL,NULL,CASTIS Corp,At office,Ha Noi,IT Product,"Media, Advertising and Entertainment",301-500,South Korea,Monday - Friday,
2024-07-27 09:21:20.095789,Python,MySQL,MongoDB,BitDance,At office,Ho Chi Minh,IT Product,IT Services and IT Consulting,1-50,Vietnam,Monday - Friday,No OT
2024-07-27 09:21:20.095789,QA QC,Automation Test,NULL,Blue Ocean Tech,At office,Ho Chi Minh,IT Product,Education and Training,51-150,Vietnam,Monday - Friday,No OT
2024-07-27 09:21:20.095789,Java,Python,ReactJS,Hoan Loc Viet JSC,At office,Ha Noi,IT Product,Financial Services,51-150,Vietnam,Monday - Friday,No OT
2024-07-27 09:21:20.095789,Business Analyst,Agile,SQL,Hoan Loc Viet JSC,At office,Ho Chi Minh - Ha Noi,IT Product,Financial Services,51-150,Vietnam,Monday - Friday,No OT
2024-07-27 09:21:20.095789,.NET,ASP.NET,C#,Pixelz,At office,Ha Noi,IT Product,Creative and Design,501-1000,Denmark,Monday - Friday,Extra salary for OT
2024-07-27 09:21:20.095789,ReactJS,JavaScript,NodeJS,Scandinavian Software Park,At office,Ha Noi,IT Product,Software Products and Web Services,51-150,Sweden,Monday - Friday,No OT
2024-07-27 09:21:20.095789,Golang,MySQL,Linux,Hasaki,At office,Ho Chi Minh,Non-IT,Retail and Wholesale,1000+,Vietnam,Monday - Friday,No OT
2024-07-27 09:21:20.095789,Product Manager,Project Manager,NULL,DatVietVAC,At office,Ho Chi Minh,IT Product,"Media, Advertising and Entertainment",501-1000,Vietnam,Monday - Friday,No OT
2024-07-27 09:21:20.095789,Data Analyst,Database,NULL,DatVietVAC,At office,Ho Chi Minh,IT Product,"Media, Advertising and Entertainment",501-1000,Vietnam,Monday - Friday,No OT
2024-07-27 09:21:20.095789,Business Analyst,English,Scrum,Tyme,Remote,Ho Chi Minh,IT Product,Banking,301-500,Singapore,Monday - Friday,No OT
2024-07-27 09:21:20.095789,Scrum,Agile,English,Tyme,At office,Ho Chi Minh,IT Product,Banking,301-500,Singapore,Monday - Friday,No OT
2024-07-27 09:21:20.095789,React Native,Android,iOS,Vietnam International Bank (VIB),At office,Ho Chi Minh,IT Product,Banking,1000+,Vietnam,Monday - Friday,
2024-07-27 09:21:20.095789,QA QC,Android,iOS,Tyme,At office,Ho Chi Minh,IT Product,Banking,301-500,Singapore,Monday - Friday,No OT
2024-07-27 09:21:20.095789,QA QC,Android,iOS,Tyme,At office,Ha Noi,IT Product,Banking,301-500,Singapore,Monday - Friday,No OT
2024-07-27 09:21:20.095789,QA QC,Tester,NULL,Fractal Corporation,At office,Ho Chi Minh,IT Service and IT Consulting,Software Development Outsourcing,1-50,Vietnam,Monday - Friday,No OT
2024-07-27 09:21:20.095789,Java,AWS,Spring,Tyme,Hybrid,Ha Noi,IT Product,Banking,301-500,Singapore,Monday - Friday,No OT
2024-07-27 09:21:20.095789,ReactJS,JavaScript,English,Tyme,Hybrid,Ho Chi Minh,IT Product,Banking,301-500,Singapore,Monday - Friday,No OT
2024-07-27 09:21:20.095789,iOS,Swift,Objective C,Tyme,Hybrid,Ha Noi,IT Product,Banking,301-500,Singapore,Monday - Friday,No OT
2024-07-27 09:21:20.095789,Android,Kotlin,Java,Tyme,Hybrid,Ha Noi,IT Product,Banking,301-500,Singapore,Monday - Friday,No OT
2024-07-27 09:21:20.095789,System Admin,IT Support,Cloud,AURIFY,At office,Ho Chi Minh,IT Service and IT Consulting,IT Services and IT Consulting,51-150,Belgium,Monday - Friday,No OT
2024-07-27 09:21:20.095789,Java,NodeJS,TypeScript,Finhay,At office,Ha Noi,IT Product,Financial Services,51-150,Vietnam,Monday - Friday,No OT
2024-07-27 09:21:20.095789,DevOps,AWS,Azure,Bosch Global Software Technologies Company Limited,Hybrid,Ho Chi Minh,IT Product,IT Services and IT Consulting,1000+,Germany,Monday - Friday,No OT
2024-07-27 09:21:20.095789,Solution Architect,Software Architect,NULL,Hitachi Digital Services,Hybrid,Ho Chi Minh - Da Nang - Ha Noi,IT Service and IT Consulting,IT Services and IT Consulting,1000+,United States,Monday - Friday,No OT
2024-07-27 09:21:20.095789,NodeJS,MySQL,MongoDB,CUBABLE,At office,Ho Chi Minh,IT Product,Software Products and Web Services,1-50,Vietnam,Monday - Friday,No OT
2024-07-27 09:21:20.095789,Product Manager,Agile,English,FireGroup,At office,Ho Chi Minh,IT Product,E-commerce,151-300,Vietnam,Monday - Friday,No OT
2024-07-27 09:21:20.095789,Embedded,Python,C++,Motorola Solutions,At office,Ho Chi Minh,IT Product,IT Services and IT Consulting,1000+,United States,Monday - Friday,Extra salary for OT
2024-07-26 09:21:20.095789,JavaScript,HTML5,ReactJS,MB Bank,At office,Ha Noi,IT Product,N/A,1000+,Vietnam,Monday - Friday,
2024-07-26 09:21:20.095789,MySQL,NodeJS,TypeScript,Xipat Flexible Solutions Company Limited,At office,Ha Noi,IT Product,IT Services and IT Consulting,51-150,Vietnam,Monday - Friday,No OT
